gbn,gid,geometry,zoneName,공동주택,공원,기타,녹지,단독주택,도로,상업,하천,거주인구,사업체당종사자수,ALL_AADT,유동인구,가중혼잡도,녹지면적,예측_탄소배출량(통합),예측_탄소배출량(수송),예측_탄소흡수량
경기도 시흥시,다사408384,"POLYGON ((126.83075496878068 37.44288436125051, 126.83074694071736 37.44378567493455, 126.83187736537191 37.44379207063259, 126.83188537987759 37.44289075674142, 126.83075496878068 37.44288436125051))",광명시흥 공공주택지구,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682.0,0.9,0.0,4.2,1.8,0.0,0.0,13.96,0.02
경기도 시흥시,다사408385,"POLYGON ((126.83074694071736 37.44378567493455, 126.83073891229652 37.44468698847935, 126.8318693505093 37.44469338438451, 126.83187736537191 37.44379207063259, 126.83074694071736 37.44378567493455))",광명시흥 공공주택지구,0.9906081277644934,0.0,0.0,0.0,0.0,0.009391872235506749,0.0,0.0,675.6,0.8,389.9,4.1,1.9,0.0,0.0,7.12,0.02
경기도 시흥시,다사409385,"POLYGON ((126.83187736537191 37.44379207063259, 126.8318693505093 37.44469338438451, 126.83299978907897 37.44469976947871, 126.83300779038336 37.44379845552002, 126.83187736537191 37.44379207063259))",광명시흥 공공주택지구,0.395213024453345,0.0,0.0,0.16081003019580642,0.0,0.44397694535084853,0.0,0.0,269.6,0.7,27730.6,3.8,6.2,81.9,0.0,143.4,0.23
경기도 시흥시,다사407384,"POLYGON ((126.82962455804126 37.44287795494936, 126.82961651642036 37.443779268425935, 126.83074694071736 37.44378567493455, 126.83075496878068 37.44288436125051, 126.82962455804126 37.44287795494936))",광명시흥 공공주택지구,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682.0,0.9,0.0,4.2,1.8,0.0,0.0,13.96,0.02
경기도 시흥시,다사409368,"POLYGON ((126.83201356344136 37.428469715544665, 126.8320055546441 37.42937103166379, 126.83313576280592 37.42937741324347, 126.83314375805519 37.428476096917635, 126.83201356344136 37.428469715544665))",광명시흥 공공주택지구,0.0,0.9883234439662019,0.0,0.0,0.0,0.011676556033798118,0.0,0.0,0.0,1.0,816.4,4.5,1.4,3865.0,0.0,3.11,9.96
경기도 시흥시,다사407364,"POLYGON ((126.82978531527866 37.42485165617359, 126.82977728081676 37.425752972435255, 126.83090743407651 37.425759374795355, 126.83091545499288 37.424858058326315, 126.82978531527866 37.42485165617359))",광명시흥 공공주택지구,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2.3,7819.5,0.0,26.8,20.12
경기도 시흥시,다사410366,"POLYGON ((126.83315974748571 37.4266734638483, 126.83315175294845 37.427574780452595, 126.83428193437092 37.427581150814575, 126.83428991536138 37.42667983400395, 126.83315974748571 37.4266734638483))",광명시흥 공공주택지구,0.0,0.9991526912849706,0.0,0.0,0.0,0.0008473087150293393,0.0,0.0,0.0,0.0,58.3,3.5,2.3,7724.3,0.0,17.27,19.88
경기도 시흥시,다사407363,"POLYGON ((126.82979334938278 37.42395033977268, 126.82978531527866 37.42485165617359, 126.83091545499288 37.424858058326315, 126.83092347555207 37.42395674171803, 126.82979334938278 37.42395033977268))",광명시흥 공공주택지구,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2.3,7819.5,0.0,26.8,20.12
경기도 시흥시,다사409366,"POLYGON ((126.832029579966 37.426667082888706, 126.832021571882 37.427568399286294, 126.83315175294845 37.427574780452595, 126.83315974748571 37.4266734638483, 126.832029579966 37.426667082888706))",광명시흥 공공주택지구,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2.3,7819.5,0.0,26.8,20.12
경기도 시흥시,다사409367,"POLYGON ((126.832021571882 37.427568399286294, 126.83201356344136 37.428469715544665, 126.83314375805519 37.428476096917635, 126.83315175294845 37.427574780452595, 126.832021571882 37.427568399286294))",광명시흥 공공주택지구,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2.3,7819.5,0.0,26.8,20.12
경기도 시흥시,다사408363,"POLYGON ((126.83092347555207 37.42395674171803, 126.83091545499288 37.424858058326315, 126.83204559506427 37.4248644496758, 126.83205360207852 37.42396313286052, 126.83092347555207 37.42395674171803))",광명시흥 공공주택지구,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2.3,7819.5,0.0,26.8,20.12
경기도 시흥시,다사408368,"POLYGON ((126.83088336918419 37.42846332336703, 126.83087534683895 37.42936463927912, 126.8320055546441 37.42937103166379, 126.83201356344136 37.428469715544665, 126.83088336918419 37.42846332336703))",광명시흥 공공주택지구,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2.3,7819.5,0.0,26.8,20.12
경기도 시흥시,다사408365,"POLYGON ((126.83090743407651 37.425759374795355, 126.83089941280294 37.426660691125164, 126.832029579966 37.426667082888706, 126.83203758769343 37.42576576635188, 126.83090743407651 37.425759374795355))",광명시흥 공공주택지구,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2.3,7819.5,0.0,26.8,20.12
경기도 시흥시,다사409381,"POLYGON ((126.83190942125334 37.44018681423238, 126.8319014078183 37.44108812854131, 126.83303179215866 37.44109451280845, 126.8330397920379 37.44019319829275, 126.83190942125334 37.44018681423238))",광명시흥 공공주택지구,0.0,0.0,0.0,0.24612005230011216,0.0,0.6892837820411869,0.0,0.06459616565870087,0.0,0.0,96983.6,4.4,8.8,594.8,0.0,1040.17,1.55
경기도 시흥시,다사410381,"POLYGON ((126.8330397920379 37.44019319829275, 126.83303179215866 37.44109451280845, 126.83416217685532 37.44110088626603, 126.83417016317868 37.44019957154392, 126.8330397920379 37.44019319829275))",광명시흥 공공주택지구,0.0,0.0,0.0,0.32949509273107996,0.0,0.5698480247942599,0.0,0.10065688247466004,0.0,0.0,83827.2,4.0,9.2,917.9,0.0,711.93,2.38
경기도 시흥시,다사411381,"POLYGON ((126.83417016317868 37.44019957154392, 126.83416217685532 37.44110088626603, 126.83529256190761 37.44110724891403, 126.83530053467514 37.44020593398588, 126.83417016317868 37.44019957154392))",광명시흥 공공주택지구,0.0,0.0,0.0,0.2975388637882893,0.0,0.6022385123339424,0.0,0.1002226238777682,0.0,0.0,102534.3,4.3,11.0,864.7,0.0,1489.13,2.24
경기도 시흥시,다사412381,"POLYGON ((126.83530053467514 37.44020593398588, 126.83529256190761 37.44110724891403, 126.83642294731497 37.44111360075248, 126.83643090652663 37.44021228561861, 126.83530053467514 37.44020593398588))",광명시흥 공공주택지구,0.0,0.0801479391342521,0.0,0.1533304350495505,0.0,0.6951697568279565,0.0,0.07135186898824104,0.0,0.0,116941.5,4.3,11.2,1267.3,0.0,1504.59,3.28
경기도 시흥시,다사407395,"POLYGON ((126.82953608051159 37.4527923955318, 126.82952803495037 37.45369370747636, 126.83065860842078 37.453700116267505, 126.83066664041777 37.45279880411541, 126.82953608051159 37.4527923955318))",광명시흥 공공주택지구,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2.3,7819.5,0.0,26.8,20.12
경기도 시흥시,다사408396,"POLYGON ((126.83065860842078 37.453700116267505, 126.8306505760661 37.45460142828033, 126.83178116345908 37.454607826464205, 126.83178918224891 37.45370651424421, 126.83065860842078 37.453700116267505))",광명시흥 공공주택지구,0.0,0.1964517914495521,0.43065340811851527,0.0,0.0,0.3728948004319326,0.0,0.0,0.0,0.3,29205.8,3.8,7.6,256.9,0.0,173.3,0.68
경기도 시흥시,다사407397,"POLYGON ((126.82951998903084 37.45459501928166, 126.82951194275297 37.45549633094765, 126.83064254335369 37.455502740153854, 126.8306505760661 37.45460142828033, 126.82951998903084 37.45459501928166))",광명시흥 공공주택지구,0.0,0.6538968336085232,0.10455551045990638,0.0,0.0,0.2415476559315704,0.0,0.0,0.0,0.1,24332.9,3.7,4.3,1327.3,0.0,65.8,3.43
경기도 시흥시,다사407396,"POLYGON ((126.82952803495037 37.45369370747636, 126.82951998903084 37.45459501928166, 126.8306505760661 37.45460142828033, 126.83065860842078 37.453700116267505, 126.82952803495037 37.45369370747636))",광명시흥 공공주택지구,0.0,0.5397784920827741,0.058410229684121025,0.0,0.0,0.4018112782331048,0.0,0.0,0.0,0.0,34789.7,3.6,6.7,733.1,0.0,523.94,1.91
경기도 시흥시,다사409383,"POLYGON ((126.83189339402638 37.44198944271099, 126.83188537987759 37.44289075674142, 126.83301579133143 37.44289714142209, 126.8330237919232 37.4419958271849, 126.83189339402638 37.44198944271099))",광명시흥 공공주택지구,0.18847721727769556,0.0,0.0,0.17641544283162264,0.0,0.6351073398906818,0.0,0.0,128.5,0.7,65715.0,4.8,8.8,91.5,0.0,703.66,0.26
경기도 시흥시,다사408383,"POLYGON ((126.83076299648647 37.4419830474272, 126.83075496878068 37.44288436125051, 126.83188537987759 37.44289075674142, 126.83189339402638 37.44198944271099, 126.83076299648647 37.4419830474272))",광명시흥 공공주택지구,0.4326347488862892,0.0,0.0,0.191343951403664,0.0,0.37602129971004666,0.0,0.0,295.1,0.6,20811.9,4.6,4.3,21.7,0.0,120.12,0.08
경기도 시흥시,다사406384,"POLYGON ((126.82849414765997 37.442871537837995, 126.82848609248148 37.44377285110675, 126.82961651642036 37.443779268425935, 126.82962455804126 37.44287795494936, 126.82849414765997 37.442871537837995))",광명시흥 공공주택지구,0.8972151700920921,0.01161503905701043,0.0,0.08598598927531606,0.0,0.0051838015755814515,0.0,0.0,611.9,1.0,394.5,3.6,1.8,163.2,0.0,4.72,0.44
경기도 시흥시,다사405388,"POLYGON ((126.82733146053712 37.446470361323065, 126.82732339036362 37.447371673826545, 126.82845386818008 37.44737810278903, 126.82846192479357 37.44647679007738, 126.82733146053712 37.446470361323065))",광명시흥 공공주택지구,0.0,0.9935064034364239,0.0,0.0,0.0,0.006493596563576032,0.0,0.0,0.0,0.0,293.5,2.3,1.3,2776.0,0.0,0.84,7.16
경기도 시흥시,다사406388,"POLYGON ((126.82846192479357 37.44647679007738, 126.82845386818008 37.44737810278903, 126.82958434635532 37.44738452093957, 126.82959238940883 37.446483208020055, 126.82846192479357 37.44647679007738))",광명시흥 공공주택지구,0.39662111092708485,0.4324646170828819,0.0,0.0,0.0,0.17091427199003323,0.0,0.0,140.0,0.8,8719.7,4.4,1.9,1310.7,0.0,25.41,3.39
경기도 시흥시,다사405385,"POLYGON ((126.82735566890133 37.44376642297699, 126.82734759980595 37.44466773589829, 126.82847803694426 37.444674164236226, 126.82848609248148 37.44377285110675, 126.82735566890133 37.44376642297699))",광명시흥 공공주택지구,0.0027211633077454827,0.9972788366922545,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.1,0.0,3.4,1.7,7768.6,0.0,26.35,19.99
경기도 시흥시,다사404391,"POLYGON ((126.82617674435969 37.44916785822407, 126.82616865954617 37.45006917010112, 126.82729917768671 37.45007561050123, 126.82730724893844 37.44917429841562, 126.82617674435969 37.44916785822407))",광명시흥 공공주택지구,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2.3,7819.5,0.0,26.8,20.12
경기도 시흥시,다사405389,"POLYGON ((126.82732339036362 37.447371673826545, 126.82731531983075 37.448272986190716, 126.82844581120779 37.44827941536141, 126.82845386818008 37.44737810278903, 126.82732339036362 37.447371673826545))",광명시흥 공공주택지구,0.0,0.9217009692578042,0.0,0.0,0.0,0.07829903074219584,0.0,0.0,0.0,0.4,7059.1,3.4,1.5,5106.9,0.0,7.13,13.15
경기도 시흥시,다사406385,"POLYGON ((126.82848609248148 37.44377285110675, 126.82847803694426 37.444674164236226, 126.82960847444133 37.44468058176325, 126.82961651642036 37.443779268425935, 126.82848609248148 37.44377285110675))",광명시흥 공공주택지구,0.07544138625535898,0.9245586137446411,0.0,0.0,0.0,0.0,0.0,0.0,51.5,1.0,0.0,5.3,1.7,4889.3,0.0,26.35,12.59
경기도 시흥시,다사404387,"POLYGON ((126.82620908001348 37.44556260932294, 126.82620099664003 37.44646392175717, 126.82733146053712 37.446470361323065, 126.82733953035122 37.44556904868031, 126.82620908001348 37.44556260932294))",광명시흥 공공주택지구,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2.3,7819.5,0.0,26.8,20.12
경기도 시흥시,다사405387,"POLYGON ((126.82733953035122 37.44556904868031, 126.82733146053712 37.446470361323065, 126.82846192479357 37.44647679007738, 126.8284699810483 37.445575477226434, 126.82733953035122 37.44556904868031))",광명시흥 공공주택지구,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2.3,7819.5,0.0,26.8,20.12
경기도 시흥시,다사406386,"POLYGON ((126.82847803694426 37.444674164236226, 126.8284699810483 37.445575477226434, 126.82960043210414 37.445581894961286, 126.82960847444133 37.44468058176325, 126.82847803694426 37.444674164236226))",광명시흥 공공주택지구,0.0,0.9953258309077384,0.0,0.0,0.0,0.004674169092261552,0.0,0.0,0.0,0.0,216.7,2.4,1.3,2906.9,0.0,1.25,7.49
경기도 시흥시,다사405386,"POLYGON ((126.82734759980595 37.44466773589829, 126.82733953035122 37.44556904868031, 126.8284699810483 37.445575477226434, 126.82847803694426 37.444674164236226, 126.82734759980595 37.44466773589829))",광명시흥 공공주택지구,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2.3,7819.5,0.0,26.8,20.12
경기도 시흥시,다사404388,"POLYGON ((126.82620099664003 37.44646392175717, 126.8261929129066 37.44736523405209, 126.82732339036362 37.447371673826545, 126.82733146053712 37.446470361323065, 126.82620099664003 37.44646392175717))",광명시흥 공공주택지구,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2.3,7819.5,0.0,26.8,20.12
경기도 시흥시,다사404390,"POLYGON ((126.82618482881314 37.448266546207726, 126.82617674435969 37.44916785822407, 126.82730724893844 37.44917429841562, 126.82731531983075 37.448272986190716, 126.82618482881314 37.448266546207726))",광명시흥 공공주택지구,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2.3,7819.5,0.0,26.8,20.12
경기도 시흥시,다사406387,"POLYGON ((126.8284699810483 37.445575477226434, 126.82846192479357 37.44647679007738, 126.82959238940883 37.446483208020055, 126.82960043210414 37.445581894961286, 126.8284699810483 37.445575477226434))",광명시흥 공공주택지구,0.16437672671566733,0.5977904848879355,0.0,0.0,0.0,0.23783278839639732,0.0,0.0,66.1,1.0,12318.6,4.5,1.8,1652.7,0.0,63.07,4.27
경기도 시흥시,다사411351,"POLYGON ((126.83440958758028 37.41316006513848, 126.83440161191899 37.414061384037325, 126.83553159055818 37.41406774050573, 126.8355395526817 37.413166421400966, 126.83440958758028 37.41316006513848))",광명시흥 공공주택지구,0.0,0.47084051551729295,0.529159484482707,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,3.9,1.4,1032.8,0.0,5.2,2.68
경기도 시흥시,다사412350,"POLYGON ((126.8355475144507 37.41226510215701, 126.8355395526817 37.413166421400966, 126.83666951813765 37.41317276686474, 126.83667746636948 37.412271447415215, 126.8355475144507 37.41226510215701))",광명시흥 공공주택지구,0.0,0.8267803735260205,0.17321962647397957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,1.3,2635.1,0.0,4.31,6.8
경기도 시흥시,다사411350,"POLYGON ((126.83441756288643 37.41225874610042, 126.83440958758028 37.41316006513848, 126.8355395526817 37.413166421400966, 126.8355475144507 37.41226510215701, 126.83441756288643 37.41225874610042))",광명시흥 공공주택지구,0.0,0.7310162426260671,0.268983757373933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,1.3,2700.1,0.0,4.31,6.96
경기도 시흥시,다사405379,"POLYGON ((126.82740407592817 37.43835854252439, 126.82739600898856 37.43925985628133, 126.82852636478692 37.43926628337028, 126.82853441817201 37.43836496940518, 126.82740407592817 37.43835854252439))",광명시흥 공공주택지구,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2.3,7819.5,0.0,26.8,20.12
경기도 시흥시,다사406378,"POLYGON ((126.82854247119847 37.43746365530083, 126.82853441817201 37.43836496940518, 126.82966476077448 37.43837138547752, 126.82967280024697 37.437470071165365, 126.82854247119847 37.43746365530083))",광명시흥 공공주택지구,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2.3,7819.5,0.0,26.8,20.12
경기도 시흥시,다사402377,"POLYGON ((126.82402926547769 37.43653657035266, 126.8240211585966 37.43743788376164, 126.82515148620703 37.43744434285857, 126.82515957953484 37.4365430292404, 126.82402926547769 37.43653657035266))",광명시흥 공공주택지구,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2.3,7819.5,0.0,26.8,20.12
경기도 시흥시,다사404377,"POLYGON ((126.8262898939524 37.43654947732041, 126.8262818141779 37.43745079114742, 126.82741214250856 37.43745722862817, 126.82742020872975 37.436555914592695, 126.8262898939524 37.43654947732041))",광명시흥 공공주택지구,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2.3,7819.5,0.0,26.8,20.12
경기도 시흥시,다사403378,"POLYGON ((126.82515148620703 37.43744434285857, 126.82514339251883 37.438345656337454, 126.82627373404357 37.43835210483514, 126.8262818141779 37.43745079114742, 126.82515148620703 37.43744434285857))",광명시흥 공공주택지구,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2.3,7819.5,0.0,26.8,20.12
경기도 시흥시,다사405377,"POLYGON ((126.82742020872975 37.436555914592695, 126.82741214250856 37.43745722862817, 126.82854247119847 37.43746365530083, 126.8285505238663 37.4365623410572, 126.82742020872975 37.436555914592695))",광명시흥 공공주택지구,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2.3,7819.5,0.0,26.8,20.12
경기도 시흥시,다사403377,"POLYGON ((126.82515957953484 37.4365430292404, 126.82515148620703 37.43744434285857, 126.8262818141779 37.43745079114742, 126.8262898939524 37.43654947732041, 126.82515957953484 37.4365430292404))",광명시흥 공공주택지구,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2.3,7819.5,0.0,26.8,20.12
경기도 시흥시,다사406377,"POLYGON ((126.8285505238663 37.4365623410572, 126.82854247119847 37.43746365530083, 126.82967280024697 37.437470071165365, 126.82968083936146 37.436568756713946, 126.8285505238663 37.4365623410572))",광명시흥 공공주택지구,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2.3,7819.5,0.0,26.8,20.12
경기도 시흥시,다사404378,"POLYGON ((126.8262818141779 37.43745079114742, 126.82627373404357 37.43835210483514, 126.82740407592817 37.43835854252439, 126.82741214250856 37.43745722862817, 126.8262818141779 37.43745079114742))",광명시흥 공공주택지구,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2.3,7819.5,0.0,26.8,20.12
경기도 시흥시,다사405378,"POLYGON ((126.82741214250856 37.43745722862817, 126.82740407592817 37.43835854252439, 126.82853441817201 37.43836496940518, 126.82854247119847 37.43746365530083, 126.82741214250856 37.43745722862817))",광명시흥 공공주택지구,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2.3,7819.5,0.0,26.8,20.12
경기도 시흥시,다사404379,"POLYGON ((126.82627373404357 37.43835210483514, 126.82626565354943 37.43925341838359, 126.82739600898856 37.43925985628133, 126.82740407592817 37.43835854252439, 126.82627373404357 37.43835210483514))",광명시흥 공공주택지구,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2.3,7819.5,0.0,26.8,20.12
경기도 시흥시,다사402378,"POLYGON ((126.8240211585966 37.43743788376164, 126.8240130513545 37.438339197031326, 126.82514339251883 37.438345656337454, 126.82515148620703 37.43744434285857, 126.8240211585966 37.43743788376164))",광명시흥 공공주택지구,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2.3,7819.5,0.0,26.8,20.12
경기도 시흥시,다사410376,"POLYGON ((126.8330797860906 37.435686623625585, 126.83307178799245 37.43658793883752, 126.83420210491593 37.4365943112631, 126.83421008946127 37.4356929958448, 126.8330797860906 37.435686623625585))",광명시흥 공공주택지구,0.7622361317995267,0.0,0.025287366822718062,0.17066683918882056,0.0,0.04180966218893461,0.0,0.0,577.7,0.9,3737.1,4.2,1.8,67.7,0.0,8.06,0.19
